id,vendor_id,prod_cat_id,name,brand,desc,price,features,search_kw,prev_price,created_dt,updated_dt,deactivated_flag
1008691,VEND0071,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,141.55,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-28 04:09:06,2023-01-28 04:09:06,False
1008692,VEND0013,CAT0110,Quinny Carriage,quinny,Quinny Carriage: kids carriage,224.46,{'brand': 'quinny'},"['quinny', 'kids', 'carriage']",,2023-01-28 04:23:48,2023-01-28 04:23:48,False
1008693,VEND0249,CAT0110,Joie Carriage,joie,Joie Carriage: kids carriage,177.1,{'brand': 'joie'},"['joie', 'kids', 'carriage']",,2023-01-28 04:41:47,2023-01-28 04:41:47,False
1008694,VEND0033,CAT0110,Joie Carriage,joie,Joie Carriage: kids carriage,177.1,{'brand': 'joie'},"['joie', 'kids', 'carriage']",,2023-01-28 04:58:55,2023-01-28 04:58:55,False
1008695,VEND0146,CAT0110,Egg Carriage,egg,Egg Carriage: kids carriage,786.89,{'brand': 'egg'},"['egg', 'kids', 'carriage']",,2023-01-28 05:14:49,2023-01-28 05:14:49,False
1008696,VEND0198,CAT0110,Adamex Carriage,adamex,Adamex Carriage: kids carriage,576.59,{'brand': 'adamex'},"['adamex', 'kids', 'carriage']",,2023-01-28 05:33:24,2023-01-28 05:33:24,False
1008697,VEND0010,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,128.68,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-28 05:50:12,2023-01-28 05:50:12,False
1008698,VEND0026,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,128.68,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-28 06:06:51,2023-01-28 06:06:51,False
1008699,VEND0189,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,128.68,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-28 06:24:40,2023-01-28 06:24:40,False
1008700,VEND0064,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,128.68,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-28 06:38:26,2023-01-28 06:38:26,False
1008701,VEND0217,CAT0110,Joie Carriage,joie,Joie Carriage: kids carriage,277.48,{'brand': 'joie'},"['joie', 'kids', 'carriage']",,2023-01-28 06:54:48,2023-01-28 06:54:48,False
1008702,VEND0095,CAT0110,Adamex Carriage,adamex,Adamex Carriage: kids carriage,159.59,{'brand': 'adamex'},"['adamex', 'kids', 'carriage']",,2023-01-28 07:17:55,2023-01-28 07:17:55,False
1008703,VEND0087,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,288.28,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-28 07:34:25,2023-01-28 07:34:25,False
1008704,VEND0254,CAT0110,Lonex Carriage,lonex,Lonex Carriage: kids carriage,285.72,{'brand': 'lonex'},"['lonex', 'kids', 'carriage']",,2023-01-28 07:47:16,2023-01-28 07:47:16,False
1008705,VEND0046,CAT0110,Wingoffly Carriage,wingoffly,Wingoffly Carriage: kids carriage,119.89,{'brand': 'wingoffly'},"['wingoffly', 'kids', 'carriage']",,2023-01-28 07:59:07,2023-01-28 07:59:07,False
1008706,VEND0161,CAT0110,Wingoffly Carriage,wingoffly,Wingoffly Carriage: kids carriage,118.47,{'brand': 'wingoffly'},"['wingoffly', 'kids', 'carriage']",118.48,2023-01-28 08:09:03,2023-03-05 04:10:55,False
1008707,VEND0095,CAT0110,Bumbleride Carriage,bumbleride,Bumbleride Carriage: kids carriage,460.76,{'brand': 'bumbleride'},"['bumbleride', 'kids', 'carriage']",,2023-01-28 08:23:56,2023-01-28 08:23:56,False
1008708,VEND0139,CAT0110,Babytime Carriage,babytime,Babytime Carriage: kids carriage,58.61,{'brand': 'babytime'},"['babytime', 'kids', 'carriage']",,2023-01-28 08:39:37,2023-01-28 08:39:37,False
1008709,VEND0252,CAT0110,Wingoffly Carriage,wingoffly,Wingoffly Carriage: kids carriage,114.55,{'brand': 'wingoffly'},"['wingoffly', 'kids', 'carriage']",,2023-01-28 08:51:56,2023-01-28 08:51:56,False
1008710,VEND0017,CAT0110,Babytime Carriage,babytime,Babytime Carriage: kids carriage,60.49,{'brand': 'babytime'},"['babytime', 'kids', 'carriage']",,2023-01-28 09:07:28,2023-01-28 09:07:28,False
1008711,VEND0084,CAT0110,Belecoo Carriage,belecoo,Belecoo Carriage: kids carriage,102.46,{'brand': 'belecoo'},"['belecoo', 'kids', 'carriage']",102.47,2023-01-28 09:21:59,2023-02-14 22:17:44,False
1008712,VEND0024,CAT0110,Belecoo Carriage,belecoo,Belecoo Carriage: kids carriage,102.84,{'brand': 'belecoo'},"['belecoo', 'kids', 'carriage']",102.86,2023-01-28 09:32:37,2023-02-27 05:35:08,False
1008713,VEND0143,CAT0110,Belecoo Carriage,belecoo,Belecoo Carriage: kids carriage,94.92,{'brand': 'belecoo'},"['belecoo', 'kids', 'carriage']",94.93,2023-01-28 09:46:02,2023-02-24 14:44:51,False
1008714,VEND0012,CAT0110,Belecoo Carriage,belecoo,Belecoo Carriage: kids carriage,106.37,{'brand': 'belecoo'},"['belecoo', 'kids', 'carriage']",,2023-01-28 09:59:44,2023-01-28 09:59:44,False
1008715,VEND0239,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,102.94,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-28 10:13:09,2023-01-28 10:13:09,False
1008716,VEND0081,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,46.31,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-28 10:26:12,2023-01-28 10:26:12,False
1008717,VEND0004,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,46.31,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-28 10:42:14,2023-01-28 10:42:14,False
1008718,VEND0064,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,41.16,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-28 11:01:00,2023-01-28 11:01:00,False
1008719,VEND0101,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,69.47,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-28 11:17:55,2023-01-28 11:17:55,False
1008720,VEND0156,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,69.47,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-28 11:33:28,2023-01-28 11:33:28,False
1008721,VEND0101,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,69.47,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-28 11:47:39,2023-01-28 11:47:39,False
1008722,VEND0078,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,69.47,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-28 11:59:15,2023-01-28 11:59:15,False
1008723,VEND0048,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,69.47,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-28 12:11:32,2023-01-28 12:11:32,False
1008724,VEND0067,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,69.47,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-28 12:29:06,2023-01-28 12:29:06,False
1008725,VEND0037,CAT0110,Babytime Carriage,babytime,Babytime Carriage: kids carriage,56.63,{'brand': 'babytime'},"['babytime', 'kids', 'carriage']",,2023-01-28 12:43:43,2023-01-28 12:43:43,False
1008726,VEND0097,CAT0110,Joie Carriage,joie,Joie Carriage: kids carriage,140.29,{'brand': 'joie'},"['joie', 'kids', 'carriage']",,2023-01-28 12:55:06,2023-01-28 12:55:06,False
1008727,VEND0200,CAT0110,Joie Carriage,joie,Joie Carriage: kids carriage,177.1,{'brand': 'joie'},"['joie', 'kids', 'carriage']",,2023-01-28 13:08:30,2023-01-28 13:08:30,False
1008728,VEND0074,CAT0110,Bertoni Carriage,bertoni,Bertoni Carriage: kids carriage,55.11,{'brand': 'bertoni'},"['bertoni', 'kids', 'carriage']",,2023-01-28 13:22:16,2023-01-28 13:22:16,False
1008729,VEND0126,CAT0110,Bertoni Carriage,bertoni,Bertoni Carriage: kids carriage,55.11,{'brand': 'bertoni'},"['bertoni', 'kids', 'carriage']",,2023-01-28 13:40:18,2023-01-28 13:40:18,False
1008730,VEND0151,CAT0110,Lorelli Carriage,lorelli,Lorelli Carriage: kids carriage,85.48,{'brand': 'lorelli'},"['lorelli', 'kids', 'carriage']",,2023-01-28 13:56:21,2023-01-28 13:56:21,False
1008731,VEND0203,CAT0110,Lorelli Carriage,lorelli,Lorelli Carriage: kids carriage,39.9,{'brand': 'lorelli'},"['lorelli', 'kids', 'carriage']",,2023-01-28 14:08:05,2023-01-28 14:08:05,False
1008732,VEND0187,CAT0110,Cybex Carriage,cybex,Cybex Carriage: kids carriage,476.18,{'brand': 'cybex'},"['cybex', 'kids', 'carriage']",,2023-01-28 14:21:47,2023-01-28 14:21:47,False
1008733,VEND0023,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,118.38,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-28 14:39:59,2023-01-28 14:39:59,False
1008734,VEND0128,CAT0110,Adamex Carriage,adamex,Adamex Carriage: kids carriage,535.41,{'brand': 'adamex'},"['adamex', 'kids', 'carriage']",,2023-01-28 14:57:47,2023-01-28 14:57:47,False
1008735,VEND0240,CAT0110,Bambola Carriage,bambola,Bambola Carriage: kids carriage,69.5,{'brand': 'bambola'},"['bambola', 'kids', 'carriage']",,2023-01-28 15:10:37,2023-01-28 15:10:37,False
1008736,VEND0055,CAT0110,Bambola Carriage,bambola,Bambola Carriage: kids carriage,31.4,{'brand': 'bambola'},"['bambola', 'kids', 'carriage']",,2023-01-28 15:26:05,2023-01-28 15:26:05,False
1008737,VEND0106,CAT0110,Bambola Carriage,bambola,Bambola Carriage: kids carriage,31.4,{'brand': 'bambola'},"['bambola', 'kids', 'carriage']",,2023-01-28 15:45:49,2023-01-28 15:45:49,False
1008738,VEND0168,CAT0110,Cybex Carriage,cybex,Cybex Carriage: kids carriage,514.79,{'brand': 'cybex'},"['cybex', 'kids', 'carriage']",,2023-01-28 16:02:02,2023-01-28 16:02:02,False
1008739,VEND0164,CAT0110,Cybex Carriage,cybex,Cybex Carriage: kids carriage,373.21,{'brand': 'cybex'},"['cybex', 'kids', 'carriage']",,2023-01-28 16:16:43,2023-01-28 16:16:43,False
1008740,VEND0164,CAT0110,Cybex Carriage,cybex,Cybex Carriage: kids carriage,373.21,{'brand': 'cybex'},"['cybex', 'kids', 'carriage']",,2023-01-28 16:31:21,2023-01-28 16:31:21,False
1008741,VEND0113,CAT0110,Coballe Carriage,coballe,Coballe Carriage: kids carriage,73.36,{'brand': 'coballe'},"['coballe', 'kids', 'carriage']",,2023-01-28 16:47:59,2023-01-28 16:47:59,False
1008742,VEND0202,CAT0110,Coballe Carriage,coballe,Coballe Carriage: kids carriage,71.66,{'brand': 'coballe'},"['coballe', 'kids', 'carriage']",71.67,2023-01-28 17:08:08,2023-02-28 01:52:09,False
1008743,VEND0103,CAT0110,Coballe Carriage,coballe,Coballe Carriage: kids carriage,63.99,{'brand': 'coballe'},"['coballe', 'kids', 'carriage']",,2023-01-28 17:26:55,2023-01-28 17:26:55,False
1008744,VEND0202,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,205.9,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-28 17:45:36,2023-01-28 17:45:36,False
1008745,VEND0217,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,195.6,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-28 18:03:57,2023-01-28 18:03:57,False
1008746,VEND0198,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,195.6,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-28 18:19:19,2023-01-28 18:19:19,False
1008747,VEND0036,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,195.6,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-28 18:32:39,2023-01-28 18:32:39,False
1008748,VEND0118,CAT0110,Adamex Carriage,adamex,Adamex Carriage: kids carriage,435.02,{'brand': 'adamex'},"['adamex', 'kids', 'carriage']",,2023-01-28 18:45:47,2023-01-28 18:45:47,False
1008749,VEND0008,CAT0110,Lorelli Carriage,lorelli,Lorelli Carriage: kids carriage,183.55,{'brand': 'lorelli'},"['lorelli', 'kids', 'carriage']",,2023-01-28 18:57:40,2023-01-28 18:57:40,False
1008750,VEND0124,CAT0110,Coballe Carriage,coballe,Coballe Carriage: kids carriage,71.22,{'brand': 'coballe'},"['coballe', 'kids', 'carriage']",,2023-01-28 19:13:03,2023-01-28 19:13:03,False
1008751,VEND0093,CAT0110,Kinlee Carriage,kinlee,Kinlee Carriage: kids carriage,68.21,{'brand': 'kinlee'},"['kinlee', 'kids', 'carriage']",,2023-01-28 19:30:17,2023-01-28 19:30:17,False
1008752,VEND0183,CAT0110,Cybex Carriage,cybex,Cybex Carriage: kids carriage,373.21,{'brand': 'cybex'},"['cybex', 'kids', 'carriage']",,2023-01-28 19:44:37,2023-01-28 19:44:37,False
1008753,VEND0089,CAT0110,Babyzen Carriage,babyzen,Babyzen Carriage: kids carriage,630.65,{'brand': 'babyzen'},"['babyzen', 'kids', 'carriage']",,2023-01-28 19:56:58,2023-01-28 19:56:58,False
1008754,VEND0248,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,307.47,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-28 20:11:07,2023-01-28 20:11:07,False
1008755,VEND0173,CAT0110,Easywalker Carriage,easywalker,Easywalker Carriage: kids carriage,239.39,{'brand': 'easywalker'},"['easywalker', 'kids', 'carriage']",,2023-01-28 20:29:28,2023-01-28 20:29:28,False
1008756,VEND0012,CAT0110,Easywalker Carriage,easywalker,Easywalker Carriage: kids carriage,218.8,{'brand': 'easywalker'},"['easywalker', 'kids', 'carriage']",,2023-01-28 20:47:00,2023-01-28 20:47:00,False
1008757,VEND0019,CAT0110,Babytime Carriage,babytime,Babytime Carriage: kids carriage,62.52,{'brand': 'babytime'},"['babytime', 'kids', 'carriage']",,2023-01-28 21:02:41,2023-01-28 21:02:41,False
1008758,VEND0042,CAT0110,Babytime Carriage,babytime,Babytime Carriage: kids carriage,62.42,{'brand': 'babytime'},"['babytime', 'kids', 'carriage']",,2023-01-28 21:17:46,2023-01-28 21:17:46,False
1008759,VEND0169,CAT0110,Babytime Carriage,babytime,Babytime Carriage: kids carriage,62.54,{'brand': 'babytime'},"['babytime', 'kids', 'carriage']",,2023-01-28 21:29:11,2023-01-28 21:29:11,False
1008760,VEND0240,CAT0110,Babytime Carriage,babytime,Babytime Carriage: kids carriage,56.62,{'brand': 'babytime'},"['babytime', 'kids', 'carriage']",,2023-01-28 21:39:11,2023-01-28 21:39:11,False
1008761,VEND0158,CAT0110,Joie Carriage,joie,Joie Carriage: kids carriage,199.23,{'brand': 'joie'},"['joie', 'kids', 'carriage']",,2023-01-28 21:51:53,2023-01-28 21:51:53,False
1008762,VEND0092,CAT0110,Seed Carriage,seed,Seed Carriage: kids carriage,768.87,{'brand': 'seed'},"['seed', 'kids', 'carriage']",,2023-01-28 22:06:47,2023-01-28 22:06:47,False
1008763,VEND0064,CAT0110,Espiro Carriage,espiro,Espiro Carriage: kids carriage,151.83,{'brand': 'espiro'},"['espiro', 'kids', 'carriage']",,2023-01-28 22:23:11,2023-01-28 22:23:11,False
1008764,VEND0137,CAT0110,Lorelli Carriage,lorelli,Lorelli Carriage: kids carriage,59.72,{'brand': 'lorelli'},"['lorelli', 'kids', 'carriage']",,2023-01-28 22:40:39,2023-01-28 22:40:39,False
1008765,VEND0097,CAT0110,Tutis Carriage,tutis,Tutis Carriage: kids carriage,364.23,{'brand': 'tutis'},"['tutis', 'kids', 'carriage']",,2023-01-28 22:58:05,2023-01-28 22:58:05,False
1008766,VEND0052,CAT0110,Tutis Carriage,tutis,Tutis Carriage: kids carriage,389.97,{'brand': 'tutis'},"['tutis', 'kids', 'carriage']",,2023-01-28 23:15:50,2023-01-28 23:15:50,False
1008767,VEND0072,CAT0110,Joie Carriage,joie,Joie Carriage: kids carriage,277.48,{'brand': 'joie'},"['joie', 'kids', 'carriage']",,2023-01-28 23:32:25,2023-01-28 23:32:25,False
1008768,VEND0021,CAT0110,Yoya Carriage,yoya,Yoya Carriage: kids carriage,108.11,{'brand': 'yoya'},"['yoya', 'kids', 'carriage']",,2023-01-28 23:46:42,2023-01-28 23:46:42,False
1008769,VEND0175,CAT0110,Benebaby Carriage,benebaby,Benebaby Carriage: kids carriage,102.71,{'brand': 'benebaby'},"['benebaby', 'kids', 'carriage']",,2023-01-29 00:01:33,2023-01-29 00:01:33,False
1008770,VEND0038,CAT0110,Belecoo Carriage,belecoo,Belecoo Carriage: kids carriage,171.84,{'brand': 'belecoo'},"['belecoo', 'kids', 'carriage']",171.87,2023-01-29 00:19:14,2023-02-22 23:53:54,False
1008771,VEND0091,CAT0110,Belecoo Carriage,belecoo,Belecoo Carriage: kids carriage,183.18,{'brand': 'belecoo'},"['belecoo', 'kids', 'carriage']",183.21,2023-01-29 00:35:12,2023-03-04 04:17:36,False
1008772,VEND0213,CAT0110,Belecoo Carriage,belecoo,Belecoo Carriage: kids carriage,185.36,{'brand': 'belecoo'},"['belecoo', 'kids', 'carriage']",185.37,2023-01-29 00:51:31,2023-02-23 21:13:23,False
1008773,VEND0223,CAT0110,Wingoffly Carriage,wingoffly,Wingoffly Carriage: kids carriage,121.49,{'brand': 'wingoffly'},"['wingoffly', 'kids', 'carriage']",,2023-01-29 01:08:27,2023-01-29 01:08:27,False
1008774,VEND0146,CAT0110,Adamex Carriage,adamex,Adamex Carriage: kids carriage,509.67,{'brand': 'adamex'},"['adamex', 'kids', 'carriage']",,2023-01-29 01:22:12,2023-01-29 01:22:12,False
1008775,VEND0143,CAT0110,Benebaby Carriage,benebaby,Benebaby Carriage: kids carriage,102.71,{'brand': 'benebaby'},"['benebaby', 'kids', 'carriage']",,2023-01-29 01:35:31,2023-01-29 01:35:31,False
1008776,VEND0212,CAT0110,Benebaby Carriage,benebaby,Benebaby Carriage: kids carriage,102.71,{'brand': 'benebaby'},"['benebaby', 'kids', 'carriage']",,2023-01-29 01:50:05,2023-01-29 01:50:05,False
1008777,VEND0128,CAT0110,Wingoffly Carriage,wingoffly,Wingoffly Carriage: kids carriage,105.96,{'brand': 'wingoffly'},"['wingoffly', 'kids', 'carriage']",,2023-01-29 02:04:17,2023-01-29 02:04:17,False
1008778,VEND0064,CAT0110,Adamex Carriage,adamex,Adamex Carriage: kids carriage,404.13,{'brand': 'adamex'},"['adamex', 'kids', 'carriage']",,2023-01-29 02:15:10,2023-01-29 02:15:10,False
1008779,VEND0051,CAT0110,Wingoffly Carriage,wingoffly,Wingoffly Carriage: kids carriage,63.06,{'brand': 'wingoffly'},"['wingoffly', 'kids', 'carriage']",,2023-01-29 02:30:06,2023-01-29 02:30:06,False
1008780,VEND0251,CAT0110,Belecoo Carriage,belecoo,Belecoo Carriage: kids carriage,101.88,{'brand': 'belecoo'},"['belecoo', 'kids', 'carriage']",101.89,2023-01-29 02:47:56,2023-02-24 01:19:13,False
1008781,VEND0109,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,113.23,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-29 03:02:29,2023-01-29 03:02:29,False
1008782,VEND0235,CAT0110,Stokke Carriage,stokke,Stokke Carriage: kids carriage,1356.46,{'brand': 'stokke'},"['stokke', 'kids', 'carriage']",,2023-01-29 03:13:29,2023-01-29 03:13:29,False
1008783,VEND0215,CAT0110,Belecoo Carriage,belecoo,Belecoo Carriage: kids carriage,163.35,{'brand': 'belecoo'},"['belecoo', 'kids', 'carriage']",163.38,2023-01-29 03:25:30,2023-02-26 02:33:29,False
1008784,VEND0211,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,128.68,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-29 03:37:55,2023-01-29 03:37:55,False
1008785,VEND0152,CAT0110,Cybex Carriage,cybex,Cybex Carriage: kids carriage,478.62,{'brand': 'cybex'},"['cybex', 'kids', 'carriage']",,2023-01-29 03:47:23,2023-01-29 03:47:23,False
1008786,VEND0059,CAT0110,Cybex Carriage,cybex,Cybex Carriage: kids carriage,481.33,{'brand': 'cybex'},"['cybex', 'kids', 'carriage']",,2023-01-29 04:00:05,2023-01-29 04:00:05,False
1008787,VEND0020,CAT0110,Cybex Carriage,cybex,Cybex Carriage: kids carriage,481.32,{'brand': 'cybex'},"['cybex', 'kids', 'carriage']",,2023-01-29 04:16:33,2023-01-29 04:16:33,False
1008788,VEND0166,CAT0110,Adamex Carriage,adamex,Adamex Carriage: kids carriage,435.02,{'brand': 'adamex'},"['adamex', 'kids', 'carriage']",,2023-01-29 04:30:39,2023-01-29 04:30:39,False
1008789,VEND0023,CAT0110,Mima Carriage,mima,Mima Carriage: kids carriage,1016.76,{'brand': 'mima'},"['mima', 'kids', 'carriage']",,2023-01-29 04:42:30,2023-01-29 04:42:30,False
1008790,VEND0026,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,141.55,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-29 04:57:03,2023-01-29 04:57:03,False
1008791,VEND0259,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,141.55,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-29 05:08:50,2023-01-29 05:08:50,False
1008792,VEND0081,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,141.55,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-29 05:21:38,2023-01-29 05:21:38,False
1008793,VEND0023,CAT0110,Cybex Carriage,cybex,Cybex Carriage: kids carriage,476.18,{'brand': 'cybex'},"['cybex', 'kids', 'carriage']",,2023-01-29 05:41:08,2023-01-29 05:41:08,False
1008794,VEND0010,CAT0110,Cybex Carriage,cybex,Cybex Carriage: kids carriage,617.75,{'brand': 'cybex'},"['cybex', 'kids', 'carriage']",,2023-01-29 06:00:13,2023-01-29 06:00:13,False
1008795,VEND0019,CAT0110,Babytime Carriage,babytime,Babytime Carriage: kids carriage,56.63,{'brand': 'babytime'},"['babytime', 'kids', 'carriage']",,2023-01-29 06:17:24,2023-01-29 06:17:24,False
1008796,VEND0241,CAT0110,Adamex Carriage,adamex,Adamex Carriage: kids carriage,417.0,{'brand': 'adamex'},"['adamex', 'kids', 'carriage']",,2023-01-29 06:32:27,2023-01-29 06:32:27,False
1008797,VEND0069,CAT0110,Lorelli Carriage,lorelli,Lorelli Carriage: kids carriage,335.66,{'brand': 'lorelli'},"['lorelli', 'kids', 'carriage']",,2023-01-29 06:44:16,2023-01-29 06:44:16,False
1008798,VEND0039,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,167.29,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-29 06:56:26,2023-01-29 06:56:26,False
1008799,VEND0098,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,133.83,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-29 07:11:21,2023-01-29 07:11:21,False
1008800,VEND0006,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,175.01,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-29 07:27:20,2023-01-29 07:27:20,False
1008801,VEND0134,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,205.9,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-29 07:42:47,2023-01-29 07:42:47,False
1008802,VEND0159,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,195.6,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-29 07:57:45,2023-01-29 07:57:45,False
1008803,VEND0016,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,167.29,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-29 08:14:58,2023-01-29 08:14:58,False
1008804,VEND0153,CAT0110,Riko Carriage,riko,Riko Carriage: kids carriage,334.6,{'brand': 'riko'},"['riko', 'kids', 'carriage']",,2023-01-29 08:29:32,2023-01-29 08:29:32,False
1008805,VEND0092,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,113.24,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-29 08:43:18,2023-01-29 08:43:18,False
1008806,VEND0140,CAT0110,Chicco Carriage,chicco,Chicco Carriage: kids carriage,113.24,{'brand': 'chicco'},"['chicco', 'kids', 'carriage']",,2023-01-29 09:00:09,2023-01-29 09:00:09,False
1008807,VEND0042,CAT0110,Tutis Carriage,tutis,Tutis Carriage: kids carriage,490.87,{'brand': 'tutis'},"['tutis', 'kids', 'carriage']",,2023-01-29 09:17:35,2023-01-29 09:17:35,False
1008808,VEND0016,CAT0110,Lorelli Carriage,lorelli,Lorelli Carriage: kids carriage,146.23,{'brand': 'lorelli'},"['lorelli', 'kids', 'carriage']",,2023-01-29 09:34:44,2023-01-29 09:34:44,False
1008809,VEND0051,CAT0110,Lorelli Carriage,lorelli,Lorelli Carriage: kids carriage,146.23,{'brand': 'lorelli'},"['lorelli', 'kids', 'carriage']",,2023-01-29 09:48:25,2023-01-29 09:48:25,False
1008810,VEND0020,CAT0110,Lorelli Carriage,lorelli,Lorelli Carriage: kids carriage,146.23,{'brand': 'lorelli'},"['lorelli', 'kids', 'carriage']",,2023-01-29 10:01:09,2023-01-29 10:01:09,False
1008811,VEND0042,CAT0110,Adamex Carriage,adamex,Adamex Carriage: kids carriage,615.2,{'brand': 'adamex'},"['adamex', 'kids', 'carriage']",,2023-01-29 10:15:49,2023-01-29 10:15:49,False
1008812,VEND0191,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,435.68,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-29 10:27:58,2023-01-29 10:27:58,False
1008813,VEND0161,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,435.68,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-29 10:42:03,2023-01-29 10:42:03,False
1008814,VEND0047,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,371.93,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-29 10:58:15,2023-01-29 10:58:15,False
1008815,VEND0092,CAT0110,Rant Carriage,rant,Rant Carriage: kids carriage,41.16,{'brand': 'rant'},"['rant', 'kids', 'carriage']",,2023-01-29 11:10:30,2023-01-29 11:10:30,False
1008816,VEND0003,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,128.68,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-29 11:23:17,2023-01-29 11:23:17,False
1008817,VEND0063,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,128.68,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-29 11:38:17,2023-01-29 11:38:17,False
1008818,VEND0217,CAT0110,Alis Carriage,alis,Alis Carriage: kids carriage,128.68,{'brand': 'alis'},"['alis', 'kids', 'carriage']",,2023-01-29 11:51:16,2023-01-29 11:51:16,False
1008819,VEND0058,CAT0110,Moon Carriage,moon,Moon Carriage: kids carriage,669.23,{'brand': 'moon'},"['moon', 'kids', 'carriage']",,2023-01-29 12:04:36,2023-01-29 12:04:36,False
1008820,VEND0251,CAT0110,Babytime Carriage,babytime,Babytime Carriage: kids carriage,58.86,{'brand': 'babytime'},"['babytime', 'kids', 'carriage']",,2023-01-29 12:20:19,2023-01-29 12:20:19,False
