id,trx_header_id,prod_id,quantity,price,amnt,hrs_incart
220547,269970,1008875,1,769.65,769.65,
220548,269970,1003625,1,365.49,365.49,
220549,269970,1006722,1,161.93,161.93,
220550,269970,1002168,1,130.73,130.73,
220551,269970,1002340,2,975.57,1951.14,
220552,269970,1001816,1,360.34,360.34,
220553,269978,1002131,1,167.31,167.31,
220554,269978,1001901,1,804.21,804.21,
220555,269978,1004089,1,136.4,136.4,
220556,269978,1005823,1,128.68,128.68,
220557,269978,1005297,1,64.33,64.33,
220558,269978,1001608,1,581.22,581.22,
220559,269978,1007426,1,41.19,41.19,
220560,269978,1001888,1,1080.72,1080.72,
220561,269978,1002329,1,975.57,975.57,
220562,269987,1011910,1,33.13,33.13,
220563,269987,1002330,1,1415.48,1415.48,
220564,269987,1007975,1,46.31,46.31,
220565,269987,1002673,1,643.49,643.49,
220566,269987,1009102,1,46.59,46.59,
220567,269987,1001900,1,738.61,738.61,
220568,269987,1002361,1,2056.68,2056.68,
220569,269987,1002156,1,231.41,231.41,
220570,269987,1005379,1,1261.27,1261.27,
220571,269996,1002477,1,2516.25,2516.25,
220572,269996,1009097,1,33.44,33.44,
220573,269996,1003917,1,411.83,411.83,
220574,269996,1011341,1,360.34,360.34,
220575,269996,1003955,1,102.68,102.68,
220576,269996,1008197,1,59.18,59.18,
220577,270002,1002197,1,111.79,111.79,
220578,270002,1003794,1,2445.34,2445.34,
220579,270002,1007098,1,259.98,259.98,
220580,270002,1005564,1,16.71,16.71,
220581,270002,1002298,1,308.86,308.86,
220582,270002,1002167,1,130.76,130.76,
220583,270002,1002043,1,797.65,797.65,
220584,270002,1002120,1,244.54,244.54,
220585,270002,1007211,1,603.49,603.49,
220586,270002,1007406,1,42.47,42.47,
220587,270002,1006343,1,60.23,60.23,
220588,270002,1006449,1,171.56,171.56,
220589,270002,1008165,1,594.32,594.32,
220590,270015,1007175,1,150.95,150.95,
220591,270015,1002075,1,130.6,130.6,
220592,270015,1005823,1,128.68,128.68,
220593,270015,1002289,1,74.39,74.39,
220594,270015,1005399,1,295.73,295.73,
220595,270015,1001613,2,464.08,928.16,
220596,270015,1006554,1,38.35,38.35,
220597,270015,1002121,1,244.25,244.25,
220598,270015,1002064,1,159.69,159.69,
220599,270025,1011801,1,246.85,246.85,
220600,270025,1002383,1,231.41,231.41,
220601,270025,1007059,1,70.53,70.53,
220602,270025,1002168,1,130.73,130.73,
220603,270025,1002279,1,205.5,205.5,
220604,270025,1002151,1,241.18,241.18,
220605,270025,1007111,1,295.98,295.98,
220606,270032,1002329,1,975.57,975.57,
220607,270032,1006721,1,188.73,188.73,
220608,270032,1002105,1,254.76,254.76,
220609,270032,1001663,1,571.56,571.56,
220610,270032,1004148,1,226.49,226.49,
220611,270032,1002072,1,77.2,77.2,
220612,270032,1002112,1,140.85,140.85,
220613,270032,1007427,1,49.56,49.56,
220614,270032,1002167,1,130.76,130.76,
220615,270041,1002516,1,478.87,478.87,
220616,270041,1002104,1,253.33,253.33,
220617,270041,1005833,1,193.03,193.03,
220618,270041,1007675,1,157.53,157.53,
220619,270041,1002327,1,460.5,460.5,
220620,270041,1002263,1,103.08,103.08,
220621,270041,1002340,1,975.57,975.57,
220622,270041,1006721,1,188.73,188.73,
220623,270041,1010732,1,175.29,175.29,
220624,270041,1002167,1,130.76,130.76,
220625,270051,1007665,1,915.98,915.98,
220626,270051,1002326,1,447.86,447.86,
220627,270051,1005900,1,72.05,72.05,
220628,270054,1003653,1,124.45,124.45,
220629,270054,1006680,1,43.24,43.24,
220630,270054,1002340,1,975.57,975.57,
220631,270054,1004909,1,113.23,113.23,
220632,270058,1003477,1,427.01,427.01,
220633,270058,1002360,1,1747.79,1747.79,
220634,270058,1007871,1,22.11,22.11,
220635,270058,1009643,1,37.97,37.97,
220636,270058,1002081,1,385.6,385.6,
220637,270058,1005258,1,120.21,120.21,
220638,270064,1001901,1,804.21,804.21,
220639,270064,1003500,1,219.28,219.28,
220640,270064,1001867,1,95.21,95.21,
220641,270064,1003655,1,152.04,152.04,
220642,270064,1007329,1,56.63,56.63,
220643,270064,1011888,1,48.62,48.62,
220644,270064,1002127,1,92.64,92.64,
220645,270064,1001909,1,733.92,733.92,
220646,270064,1002095,1,203.35,203.35,
220647,270064,1001669,1,746.29,746.29,
220648,270064,1010875,1,41.51,41.51,
220649,270064,1002346,1,949.83,949.83,
220650,270076,1011757,1,334.37,334.37,
220651,270077,1003440,1,58.41,58.41,
220652,270077,1002167,1,130.76,130.76,
220653,270077,1010439,1,155.5,155.5,
220654,270077,1001768,1,694.48,694.48,
220655,270077,1003176,1,187.88,187.88,
220656,270077,1002113,1,278.24,278.24,
220657,270077,1002871,1,772.19,772.19,
220658,270077,1010406,1,25.74,25.74,
220659,270077,1008968,1,73.1,73.1,
220660,270077,1002073,1,130.62,130.62,
220661,270087,1006138,1,257.15,257.15,
220662,270087,1005297,1,64.33,64.33,
220663,270087,1002161,1,962.02,962.02,
220664,270087,1003589,1,220.03,220.03,
220665,270087,1002176,1,286.86,286.86,
220666,270087,1008756,1,218.8,218.8,
220667,270087,1002438,1,746.35,746.35,
220668,270087,1001942,1,776.08,776.08,
220669,270087,1006902,1,110.68,110.68,
220670,270087,1005094,1,931.79,931.79,
220671,270087,1003649,1,411.83,411.83,
220672,270087,1006924,1,133.83,133.83,
220673,270099,1011690,1,1382.27,1382.27,
220674,270100,1002093,1,130.92,130.92,
220675,270100,1009954,1,40.28,40.28,
220676,270100,1006802,1,247.08,247.08,
220677,270100,1002362,1,1541.87,1541.87,
220678,270100,1003696,1,637.85,637.85,
220679,270100,1001768,1,694.48,694.48,
220680,270100,1001988,1,159.33,159.33,
220681,270100,1002227,1,348.53,348.53,
220682,270108,1011451,1,10.27,10.27,
220683,270109,1001958,1,257.15,257.15,
220684,270109,1002018,1,257.38,257.38,
220685,270109,1002073,1,130.62,130.62,
220686,270109,1001621,1,360.08,360.08,
220687,270109,1002763,1,707.84,707.84,
220688,270109,1001888,1,1080.72,1080.72,
220689,270109,1002014,1,175.83,175.83,
220690,270109,1005170,1,821.12,821.12,
220691,270109,1009590,1,500.76,500.76,
220692,270109,1004950,1,108.03,108.03,
220693,270109,1001891,1,1067.92,1067.92,
220694,270120,1003042,1,248.62,248.62,
220695,270120,1007118,1,33.44,33.44,
220696,270120,1002325,1,154.38,154.38,
220697,270120,1003653,1,124.45,124.45,
220698,270120,1008399,1,120.95,120.95,
220699,270120,1005201,1,113.7,113.7,
220700,270120,1006230,1,244.28,244.28,
220701,270127,1004492,1,190.48,190.48,
220702,270127,1003224,1,185.31,185.31,
220703,270127,1004551,1,51.46,51.46,
220704,270127,1009590,1,500.76,500.76,
220705,270127,1005389,1,181.34,181.34,
220706,270127,1004561,1,257.76,257.76,
220707,270127,1005023,1,350.71,350.71,
220708,270127,1005399,1,295.73,295.73,
220709,270127,1002154,1,179.39,179.39,
220710,270127,1001925,1,243.25,243.25,
220711,270127,1002178,1,286.35,286.35,
220712,270138,1008823,1,411.83,411.83,
220713,270138,1007634,1,64.35,64.35,
220714,270138,1008062,1,15.42,15.42,
220715,270138,1005786,1,529.22,529.22,
220716,270138,1002176,1,286.86,286.86,
220717,270138,1001671,1,710.3,710.3,
220718,270138,1008209,1,54.72,54.72,
220719,270145,1005633,1,120.46,120.46,
220720,270145,1001660,1,602.07,602.07,
220721,270145,1002330,1,1415.48,1415.48,
220722,270145,1002340,1,975.57,975.57,
220723,270149,1002013,1,177.44,177.44,
220724,270149,1011872,1,76.37,76.37,
220725,270149,1002263,1,103.08,103.08,
220726,270149,1006535,1,35.78,35.78,
220727,270153,1001900,1,738.61,738.61,
220728,270153,1002789,1,669.23,669.23,
220729,270153,1002383,1,231.41,231.41,
220730,270153,1005170,1,821.12,821.12,
220731,270153,1002167,1,130.76,130.76,
220732,270153,1001927,1,244.54,244.54,
220733,270153,1007841,1,95.24,95.24,
220734,270153,1011888,1,48.62,48.62,
220735,270153,1002121,1,244.25,244.25,
220736,270153,1011667,1,64.35,64.35,
220737,270153,1002115,1,278.54,278.54,
220738,270153,1002088,1,197.52,197.52,
220739,270153,1002292,1,208.23,208.23,
220740,270166,1011472,1,20.57,20.57,
220741,270167,1011865,1,410.82,410.82,
220742,270168,1005412,1,74.57,74.57,
220743,270168,1005154,1,101.93,101.93,
220744,270168,1010625,1,124.53,124.53,
220745,270168,1002112,1,140.85,140.85,
220746,270168,1001961,1,190.46,190.46,
220747,270168,1003853,1,84.94,84.94,
220748,270168,1002962,1,303.46,303.46,
220749,270168,1002151,1,241.18,241.18,
220750,270168,1007060,1,68.01,68.01,
220751,270168,1003440,1,58.41,58.41,
220752,270168,1003698,1,481.09,481.09,
220753,270168,1002650,1,1029.37,1029.37,
220754,270180,1008284,1,1172.06,1172.06,
220755,270180,1004978,1,489.0,489.0,
220756,270180,1004373,1,1184.07,1184.07,
220757,270180,1008772,1,185.36,185.36,
220758,270180,1002340,1,975.57,975.57,
220759,270180,1002176,1,286.86,286.86,
220760,270186,1002343,1,975.57,975.57,
220761,270186,1001900,1,738.61,738.61,
220762,270186,1007098,1,259.98,259.98,
220763,270186,1002043,1,797.65,797.65,
220764,270186,1002148,1,174.75,174.75,
220765,270186,1003309,1,112.84,112.84,
220766,270192,1011544,1,900.67,900.67,
220767,270193,1002105,1,254.76,254.76,
220768,270193,1002083,1,385.6,385.6,
220769,270193,1002013,1,177.44,177.44,
220770,270193,1002340,1,975.57,975.57,
220771,270193,1003637,1,150.7,150.7,
220772,270193,1002274,1,102.68,102.68,
220773,270193,1009088,1,38.28,38.28,
220774,270193,1001613,1,464.08,464.08,
220775,270193,1002360,1,1747.79,1747.79,
220776,270202,1004026,1,36.01,36.01,
220777,270202,1001632,1,456.79,456.79,
220778,270202,1004216,1,630.62,630.62,
220779,270202,1002002,1,396.15,396.15,
220780,270202,1002105,1,254.76,254.76,
220781,270202,1002227,1,348.53,348.53,
220782,270202,1005927,1,169.86,169.86,
220783,270209,1002891,1,1596.69,1596.69,
220784,270209,1007748,1,63.06,63.06,
220785,270209,1002195,1,592.01,592.01,
220786,270209,1002212,1,231.64,231.64,
220787,270209,1006721,1,188.73,188.73,
220788,270209,1008192,1,76.32,76.32,
220789,270209,1003955,1,102.68,102.68,
220790,270209,1002197,1,111.79,111.79,
220791,270209,1008750,1,71.22,71.22,
220792,270209,1010631,1,169.86,169.86,
220793,270219,1007517,1,47.11,47.11,
220794,270219,1002051,1,74.39,74.39,
220795,270219,1002176,1,286.86,286.86,
220796,270219,1006554,1,38.35,38.35,
220797,270219,1002128,1,138.47,138.47,
220798,270219,1001602,1,514.76,514.76,
220799,270219,1008832,1,283.15,283.15,
220800,270219,1007615,1,58.43,58.43,
220801,270219,1008174,1,99.03,99.03,
220802,270219,1008098,1,14.13,14.13,
220803,270219,1002402,1,115.41,115.41,
220804,270219,1002227,1,348.53,348.53,
220805,270219,1002090,1,185.71,185.71,
220806,270232,1004642,1,90.07,90.07,
220807,270232,1002135,1,257.38,257.38,
220808,270232,1002013,1,177.44,177.44,
220809,270232,1006721,1,188.73,188.73,
220810,270232,1002503,1,1051.25,1051.25,
220811,270232,1001833,1,97.27,97.27,
220812,270232,1005098,1,476.18,476.18,
220813,270232,1002073,1,130.62,130.62,
220814,270240,1001885,1,1086.01,1086.01,
220815,270240,1003649,1,411.83,411.83,
220816,270240,1008794,1,617.75,617.75,
220817,270240,1005379,1,1261.27,1261.27,
220818,270240,1002176,1,286.86,286.86,
220819,270240,1002044,1,787.11,787.11,
220820,270240,1003398,1,507.86,507.86,
220821,270247,1002926,1,803.08,803.08,
220822,270247,1011872,1,76.37,76.37,
220823,270247,1005934,1,823.64,823.64,
220824,270247,1001676,1,957.53,957.53,
220825,270247,1002175,1,423.95,423.95,
220826,270247,1001665,1,587.56,587.56,
220827,270247,1002113,1,278.24,278.24,
220828,270247,1002263,1,103.08,103.08,
220829,270255,1002148,1,174.75,174.75,
220830,270255,1011351,1,142.84,142.84,
220831,270255,1001706,1,460.5,460.5,
220832,270255,1003626,1,145.13,145.13,
220833,270255,1005354,1,41.16,41.16,
220834,270255,1002349,1,1634.51,1634.51,
220835,270255,1002340,1,975.57,975.57,
220836,270262,1001731,1,715.02,715.02,
220837,270262,1004364,1,465.7,465.7,
220838,270262,1006721,1,188.73,188.73,
220839,270262,1002151,1,241.18,241.18,
220840,270262,1002789,1,669.23,669.23,
220841,270262,1002330,1,1415.48,1415.48,
220842,270268,1011807,1,266.67,266.67,
220843,270269,1009890,1,12.84,12.84,
220844,270269,1004403,1,131.25,131.25,
220845,270269,1002719,1,266.16,266.16,
220846,270269,1002341,1,1052.79,1052.79,
220847,270269,1003678,1,190.45,190.45,
220848,270269,1003655,1,152.04,152.04,
220849,270269,1002220,1,746.22,746.22,
220850,270269,1002263,1,103.08,103.08,
220851,270269,1008832,1,283.15,283.15,
220852,270278,1006592,1,33.21,33.21,
220853,270278,1006951,1,169.86,169.86,
220854,270278,1002075,1,130.6,130.6,
220855,270278,1003119,1,193.03,193.03,
220856,270278,1002176,1,286.86,286.86,
220857,270278,1008537,1,87.49,87.49,
220858,270278,1001946,1,164.17,164.17,
220859,270278,1006681,1,71.3,71.3,
220860,270286,1006802,1,247.08,247.08,
220861,270286,1001869,1,97.79,97.79,
220862,270286,1006443,1,344.9,344.9,
220863,270286,1010289,1,205.9,205.9,
220864,270286,1005247,1,149.3,149.3,
220865,270286,1008326,1,42.21,42.21,
220866,270286,1002279,1,205.5,205.5,
220867,270286,1005259,1,104.22,104.22,
220868,270286,1001909,1,733.92,733.92,
220869,270286,1005092,1,536.83,536.83,
220870,270296,1011888,1,48.62,48.62,
220871,270297,1004615,1,308.09,308.09,
220872,270297,1002105,1,254.76,254.76,
220873,270297,1001745,1,485.54,485.54,
220874,270297,1002176,1,286.86,286.86,
220875,270297,1001621,1,360.08,360.08,
220876,270297,1002226,1,395.1,395.1,
220877,270297,1001959,1,257.15,257.15,
220878,270297,1002150,1,230.89,230.89,
220879,270297,1006864,1,41.16,41.16,
220880,270306,1002153,1,179.36,179.36,
220881,270306,1008228,1,107.7,107.7,
220882,270306,1010991,1,236.53,236.53,
220883,270306,1011847,1,125.61,125.61,
220884,270306,1001837,1,128.38,128.38,
220885,270311,1011404,1,17.99,17.99,
220886,270312,1002377,1,231.64,231.64,
220887,270312,1001909,1,733.92,733.92,
220888,270312,1010442,1,25.87,25.87,
220889,270315,1005399,1,295.73,295.73,
220890,270315,1008835,1,475.17,475.17,
220891,270315,1002116,1,133.67,133.67,
220892,270315,1002151,1,241.18,241.18,
220893,270319,1007059,1,70.53,70.53,
220894,270319,1002330,1,1415.48,1415.48,
220895,270319,1002259,1,258.18,258.18,
220896,270319,1002092,1,76.96,76.96,
220897,270319,1001613,1,464.08,464.08,
220898,270319,1005759,1,77.2,77.2,
220899,270319,1006762,1,22.39,22.39,
220900,270319,1002512,1,238.67,238.67,
220901,270319,1010641,1,51.46,51.46,
220902,270319,1002763,1,707.84,707.84,
220903,270319,1001814,1,151.35,151.35,
220904,270319,1011484,1,56.01,56.01,
220905,270331,1002223,1,874.67,874.67,
220906,270331,1001602,1,514.76,514.76,
220907,270331,1002090,1,185.71,185.71,
220908,270331,1003705,1,1543.39,1543.39,
220909,270331,1001730,1,151.87,151.87,
220910,270336,1003571,1,421.78,421.78,
220911,270336,1002186,1,153.04,153.04,
220912,270336,1002176,1,286.86,286.86,
220913,270336,1006857,1,48.88,48.88,
220914,270336,1002170,1,174.75,174.75,
220915,270336,1002192,1,275.43,275.43,
220916,270336,1005460,1,11.26,11.26,
220917,270343,1002105,1,254.76,254.76,
220918,270343,1002340,1,975.57,975.57,
220919,270343,1002236,1,1158.05,1158.05,
220920,270343,1001971,1,231.64,231.64,
220921,270343,1002929,1,223.69,223.69,
220922,270343,1001676,1,957.53,957.53,
220923,270343,1001679,1,573.17,573.17,
220924,270350,1007166,1,197.95,197.95,
220925,270350,1001591,1,370.41,370.41,
220926,270350,1004259,1,257.15,257.15,
220927,270350,1005098,1,476.18,476.18,
220928,270350,1001833,1,97.27,97.27,
220929,270350,1001745,1,485.54,485.54,
220930,270350,1008822,1,489.05,489.05,
220931,270350,1002726,1,514.79,514.79,
220932,270350,1011313,1,334.6,334.6,
220933,270359,1004148,1,226.49,226.49,
220934,270359,1002012,1,133.59,133.59,
220935,270359,1002297,1,308.86,308.86,
220936,270359,1005406,1,833.97,833.97,
220937,270359,1006605,1,7.7,7.7,
220938,270364,1012056,1,39.64,39.64,
220939,270364,1002402,1,115.41,115.41,
220940,270364,1003214,1,1055.34,1055.34,
220941,270364,1005533,1,69.42,69.42,
220942,270364,1005101,1,241.94,241.94,
220943,270364,1005918,1,15.42,15.42,
220944,270370,1005235,1,257.38,257.38,
220945,270370,1010875,1,41.51,41.51,
220946,270370,1002013,1,177.44,177.44,
220947,270370,1002340,1,975.57,975.57,
220948,270370,1001814,1,151.35,151.35,
220949,270370,1007049,1,311.84,311.84,
220950,270370,1002341,1,1052.79,1052.79,
220951,270377,1010604,1,84.94,84.94,
220952,270377,1006355,1,257.38,257.38,
220953,270377,1007098,1,259.98,259.98,
220954,270377,1002038,1,621.44,621.44,
220955,270377,1002260,1,257.23,257.23,
220956,270377,1002279,1,205.5,205.5,
220957,270377,1010661,1,2.71,2.71,
220958,270377,1002340,1,975.57,975.57,
220959,270385,1011870,1,77.7,77.7,
220960,270386,1011687,1,339.78,339.78,
220961,270387,1009609,1,943.4,943.4,
220962,270387,1001675,1,946.97,946.97,
220963,270387,1006762,1,22.39,22.39,
220964,270387,1005389,1,181.34,181.34,
220965,270387,1002176,1,286.86,286.86,
220966,270387,1004551,1,51.46,51.46,
220967,270393,1011676,1,154.44,154.44,
220968,270394,1007042,1,19.82,19.82,
220969,270394,1001671,1,710.3,710.3,
220970,270394,1005370,1,257.09,257.09,
220971,270394,1003735,1,1801.82,1801.82,
220972,270394,1002095,1,203.35,203.35,
220973,270394,1002105,1,254.76,254.76,
220974,270394,1001630,1,149.3,149.3,
220975,270394,1010522,1,26.69,26.69,
220976,270394,1001615,1,470.77,470.77,
220977,270394,1002167,1,130.76,130.76,
220978,270394,1002279,1,205.5,205.5,
220979,270394,1003625,1,365.49,365.49,
220980,270406,1008770,1,171.84,171.84,
220981,270406,1007052,1,333.07,333.07,
220982,270406,1004575,1,62.94,62.94,
220983,270406,1001897,1,735.01,735.01,
220984,270406,1010744,1,102.94,102.94,
220985,270406,1008051,1,11.56,11.56,
220986,270406,1002330,1,1415.48,1415.48,
220987,270406,1006721,1,188.73,188.73,
220988,270406,1005121,1,499.34,499.34,
220989,270406,1004098,1,41.16,41.16,
220990,270406,1002105,1,254.76,254.76,
220991,270417,1011730,1,41.16,41.16,
220992,270418,1002179,1,388.81,388.81,
220993,270418,1005773,1,146.71,146.71,
220994,270418,1009189,1,32.15,32.15,
220995,270418,1002357,1,1413.16,1413.16,
220996,270418,1011661,1,67.57,67.57,
220997,270418,1004833,1,199.49,199.49,
220998,270424,1011691,1,767.07,767.07,
220999,270425,1007624,1,61.78,61.78,
221000,270425,1007062,1,70.53,70.53,
221001,270425,1002167,1,130.76,130.76,
221002,270425,1002258,1,258.29,258.29,
221003,270425,1007403,1,82.29,82.29,
221004,270430,1002115,1,278.54,278.54,
221005,270430,1002014,1,175.83,175.83,
221006,270430,1001676,1,957.53,957.53,
221007,270430,1002111,1,135.14,135.14,
221008,270430,1002929,1,223.69,223.69,
221009,270430,1001835,1,254.58,254.58,
221010,270430,1002050,1,1156.79,1156.79,
221011,270430,1004893,1,25.71,25.71,
221012,270438,1011872,1,76.37,76.37,
221013,270438,1005104,1,385.82,385.82,
221014,270438,1003653,1,124.45,124.45,
221015,270438,1006721,1,188.73,188.73,
221016,270438,1007371,1,25.74,25.74,
221017,270438,1002101,1,92.38,92.38,
221018,270438,1001925,1,243.25,243.25,
221019,270438,1002128,1,138.47,138.47,
221020,270438,1007101,1,460.97,460.97,
221021,270447,1002105,1,254.76,254.76,
221022,270447,1007679,1,244.79,244.79,
221023,270447,1008835,1,475.17,475.17,
221024,270447,1001675,1,946.97,946.97,
221025,270447,1001761,1,140.91,140.91,
221026,270447,1003995,1,61.38,61.38,
221027,270447,1011485,1,13.62,13.62,
221028,270447,1011335,1,29.42,29.42,
221029,270447,1009097,1,33.44,33.44,
221030,270456,1001972,1,257.38,257.38,
221031,270456,1009102,1,46.59,46.59,
221032,270456,1002176,1,286.86,286.86,
221033,270456,1002380,1,282.89,282.89,
221034,270456,1001891,1,1067.92,1067.92,
221035,270456,1001798,1,102.19,102.19,
221036,270456,1004267,1,257.04,257.04,
221037,270456,1002169,1,134.41,134.41,
221038,270456,1002148,1,174.75,174.75,
221039,270456,1002050,1,1156.79,1156.79,
221040,270466,1002118,1,455.35,455.35,
221041,270466,1002128,1,138.47,138.47,
221042,270466,1001671,1,710.3,710.3,
221043,270466,1002112,1,140.85,140.85,
221044,270466,1002231,1,128.62,128.62,
221045,270466,1006605,1,7.7,7.7,
221046,270472,1011879,1,82.37,82.37,
221047,270473,1002090,1,185.71,185.71,
221048,270473,1004263,1,280.55,280.55,
221049,270473,1001830,1,135.99,135.99,
221050,270473,1002158,1,323.68,323.68,
221051,270473,1002197,1,111.79,111.79,
221052,270473,1004651,1,51.46,51.46,
221053,270473,1004712,1,56.23,56.23,
221054,270473,1002118,1,455.35,455.35,
221055,270481,1005094,1,931.79,931.79,
221056,270481,1001620,1,377.14,377.14,
221057,270481,1002355,1,1619.09,1619.09,
221058,270481,1009609,1,943.4,943.4,
221059,270481,1002360,1,1747.79,1747.79,
221060,270481,1011313,1,334.6,334.6,
221061,270481,1006443,1,344.9,344.9,
221062,270481,1011899,1,54.31,54.31,
221063,270489,1011807,1,266.67,266.67,
221064,270490,1006742,1,6.67,6.67,
221065,270490,1009253,1,50.19,50.19,
221066,270492,1011581,1,398.77,398.77,
221067,270493,1001889,1,1205.23,1205.23,
221068,270493,1007896,1,7.7,7.7,
221069,270493,1011908,1,178.9,178.9,
221070,270493,1003401,1,80.98,80.98,
221071,270497,1005800,1,64.27,64.27,
221072,270497,1005406,1,833.97,833.97,
221073,270497,1005354,1,41.16,41.16,
221074,270497,1003683,1,506.29,506.29,
221075,270497,1003121,1,617.0,617.0,
221076,270497,1003477,1,427.01,427.01,
221077,270497,1001833,1,97.27,97.27,
221078,270497,1002334,1,975.57,975.57,
221079,270497,1006449,1,171.56,171.56,
221080,270497,1005938,1,19.02,19.02,
221081,270507,1006721,1,188.73,188.73,
221082,270507,1002167,1,130.76,130.76,
221083,270507,1001747,1,182.99,182.99,
221084,270507,1003042,1,248.62,248.62,
221085,270507,1002263,1,103.08,103.08,
221086,270507,1008823,1,411.83,411.83,
221087,270507,1002328,1,100.13,100.13,
221088,270507,1001854,1,97.56,97.56,
221089,270507,1002105,1,254.76,254.76,
221090,270516,1011614,1,134.62,134.62,
221091,270517,1005025,1,339.75,339.75,
221092,270517,1007647,1,74.65,74.65,
221093,270517,1002113,1,278.24,278.24,
221094,270517,1002044,1,787.11,787.11,
221095,270517,1004560,1,138.92,138.92,
221096,270522,1002064,1,159.69,159.69,
221097,270522,1012059,1,38.35,38.35,
221098,270522,1006949,1,96.63,96.63,
221099,270522,1006343,1,60.23,60.23,
221100,270522,1009440,1,35.78,35.78,
221101,270522,1008337,1,169.12,169.12,
221102,270522,1007111,1,295.98,295.98,
221103,270522,1004893,1,25.71,25.71,
221104,270530,1011655,1,110.17,110.17,
221105,270531,1002402,1,115.41,115.41,
221106,270531,1009165,1,73.57,73.57,
221107,270531,1006907,1,103.91,103.91,
221108,270531,1011288,1,324.04,324.04,
221109,270531,1003661,1,158.04,158.04,
221110,270536,1012067,1,232.18,232.18,
221111,270537,1002044,1,787.11,787.11,
221112,270537,1002763,1,707.84,707.84,
221113,270537,1007086,1,46.08,46.08,
221114,270537,1006815,1,43.73,43.73,
221115,270537,1005424,1,151.91,151.91,
221116,270542,1002820,1,486.47,486.47,
221117,270542,1002176,1,286.86,286.86,
221118,270542,1007624,1,61.78,61.78,
221119,270542,1001900,1,738.61,738.61,
221120,270542,1004267,1,257.04,257.04,
221121,270542,1010676,1,137.97,137.97,
221122,270542,1002109,1,181.96,181.96,
221123,270542,1003401,1,80.98,80.98,
221124,270542,1002115,1,278.54,278.54,
221125,270542,1002167,1,130.76,130.76,
221126,270542,1001669,1,746.29,746.29,
221127,270542,1002090,1,185.71,185.71,
221128,270554,1003548,1,411.59,411.59,
221129,270554,1001909,1,733.92,733.92,
221130,270554,1011794,1,157.53,157.53,
221131,270554,1002105,1,254.76,254.76,
221132,270554,1002330,1,1415.48,1415.48,
221133,270554,1002183,1,86.21,86.21,
221134,270554,1002073,1,130.62,130.62,
221135,270554,1006864,1,41.16,41.16,
221136,270554,1005082,1,437.01,437.01,
221137,270554,1004026,1,36.01,36.01,
221138,270554,1006156,1,507.07,507.07,
221139,270554,1001966,1,89.32,89.32,
221140,270554,1001615,1,470.77,470.77,
221141,270567,1001730,1,151.87,151.87,
221142,270567,1006812,1,270.25,270.25,
221143,270567,1002268,1,614.55,614.55,
221144,270570,1002039,1,628.78,628.78,
221145,270570,1002175,1,423.95,423.95,
221146,270570,1001665,1,587.56,587.56,
221147,270570,1002088,1,197.52,197.52,
221148,270570,1002340,1,975.57,975.57,
221149,270575,1011864,1,915.34,915.34,
221150,270576,1002279,1,205.5,205.5,
221151,270576,1001593,1,409.02,409.02,
221152,270576,1008750,1,71.22,71.22,
221153,270576,1002512,1,238.67,238.67,
221154,270576,1001971,1,231.64,231.64,
221155,270576,1004365,1,771.86,771.86,
221156,270576,1010005,1,231.38,231.38,
221157,270576,1001674,1,979.16,979.16,
221158,270576,1002222,1,838.89,838.89,
221159,270576,1009254,1,50.19,50.19,
221160,270576,1001730,1,151.87,151.87,
221161,270576,1006762,1,22.39,22.39,
221162,270588,1001847,1,96.53,96.53,
221163,270588,1001958,1,257.15,257.15,
221164,270588,1002325,1,154.38,154.38,
221165,270588,1002101,1,92.38,92.38,
221166,270588,1011312,1,58.2,58.2,
221167,270588,1002176,1,286.86,286.86,
221168,270588,1002223,1,874.67,874.67,
221169,270595,1007177,1,148.01,148.01,
221170,270595,1001675,1,946.97,946.97,
221171,270595,1001937,1,1309.92,1309.92,
221172,270595,1003625,1,365.49,365.49,
221173,270595,1005098,1,476.18,476.18,
221174,270595,1005426,1,759.32,759.32,
221175,270595,1001602,1,514.76,514.76,
221176,270595,1003214,1,1055.34,1055.34,
221177,270595,1007338,1,100.39,100.39,
221178,270595,1012084,1,180.18,180.18,
221179,270605,1002344,1,1027.05,1027.05,
221180,270605,1006774,1,66.87,66.87,
221181,270605,1010981,1,18.76,18.76,
221182,270605,1002044,1,787.11,787.11,
221183,270605,1006722,1,161.93,161.93,
221184,270605,1002105,1,254.76,254.76,
221185,270605,1002167,1,130.76,130.76,
221186,270612,1009416,1,8.57,8.57,
221187,270612,1005153,1,192.85,192.85,
221188,270612,1002325,1,154.38,154.38,
221189,270612,1004615,1,308.09,308.09,
221190,270612,1006709,1,107.8,107.8,
221191,270612,1011361,1,535.38,535.38,
221192,270612,1007165,1,151.61,151.61,
221193,270612,1001839,1,89.84,89.84,
221194,270612,1005095,1,308.65,308.65,
221195,270612,1011307,1,229.07,229.07,
221196,270612,1005201,1,113.7,113.7,
221197,270623,1011871,1,73.56,73.56,
221198,270624,1008743,1,63.99,63.99,
221199,270624,1001593,1,409.02,409.02,
221200,270624,1006844,1,12.82,12.82,
221201,270624,1002216,1,141.29,141.29,
221202,270624,1001900,1,738.61,738.61,
221203,270624,1005845,1,192.8,192.8,
221204,270624,1005609,1,14.26,14.26,
221205,270624,1002095,1,203.35,203.35,
221206,270624,1009837,1,12.61,12.61,
221207,270633,1002478,1,1672.89,1672.89,
