id,cust_id,cart_id,sales_amnt,total_discount,total_amnt,timestamp
284908,CID01418,,4994.85,0.0,4994.85,2023-03-12 15:01:06
284918,CID01696,,39.64,0.0,39.64,2023-03-12 15:06:13
284919,CID01232,,4928.56,0.0,4928.56,2023-03-12 15:07:11
284927,CID01780,,2330.25,0.0,2330.25,2023-03-12 15:13:16
284936,CID00014,,1348.3,0.0,1348.3,2023-03-12 15:19:21
284941,CID01232,,4133.96,0.0,4133.96,2023-03-12 15:25:26
284953,CID00710,,103.73,0.0,103.73,2023-03-12 15:26:32
284954,CID00156,,2129.3,0.0,2129.3,2023-03-12 15:31:31
284961,CID00481,,1377.9,0.0,1377.9,2023-03-12 15:37:36
284969,CID01400,,6357.81,0.0,6357.81,2023-03-12 15:43:41
284980,CID00574,,66.61,0.0,66.61,2023-03-12 15:45:52
284981,CID00779,,1565.35,0.0,1565.35,2023-03-12 15:49:46
284988,CID00463,,6486.96,0.0,6486.96,2023-03-12 15:55:51
285007,CID00848,,3613.55,0.0,3613.55,2023-03-12 16:01:56
285017,CID00464,,183.02,0.0,183.02,2023-03-12 16:06:55
285018,CID01049,,4340.67,0.0,4340.67,2023-03-12 16:08:01
285026,CID00041,,4310.08,0.0,4310.08,2023-03-12 16:14:06
285033,CID00064,,181.73,0.0,181.73,2023-03-12 16:14:56
285034,CID01794,,3271.56,0.0,3271.56,2023-03-12 16:20:11
285047,CID01398,,975.37,0.0,975.37,2023-03-12 16:26:16
285054,CID01753,,40.16,0.0,40.16,2023-03-12 16:32:15
285055,CID01399,,2967.34,0.0,2967.34,2023-03-12 16:32:21
285064,CID00070,,2419.49,0.0,2419.49,2023-03-12 16:38:26
285069,CID00221,,2781.44,0.0,2781.44,2023-03-12 16:44:31
285077,CID01109,,124.49,0.0,124.49,2023-03-12 16:45:42
285078,CID01917,,4503.06,0.0,4503.06,2023-03-12 16:50:36
285088,CID01529,,8675.75,0.0,8675.75,2023-03-12 16:56:41
285105,CID01396,,442.69000000000005,0.0,442.69000000000005,2023-03-12 17:02:46
285107,CID00564,,3721.66,0.0,3721.66,2023-03-12 17:08:51
285116,CID01607,,2272.89,0.0,2272.89,2023-03-12 17:14:56
285124,CID01144,,3591.09,0.0,3591.09,2023-03-12 17:21:01
285134,CID01102,,51.48,0.0,51.48,2023-03-12 17:23:30
285135,CID00922,,7415.84,0.0,7415.84,2023-03-12 17:27:06
285144,CID01717,,1571.1,0.0,1571.1,2023-03-12 17:33:11
285155,CID01398,,3712.47,0.0,3712.47,2023-03-12 17:39:16
285166,CID01133,,2935.91,0.0,2935.91,2023-03-12 17:45:21
285173,CID01189,,3033.73,0.0,3033.73,2023-03-12 17:51:26
285183,CID01823,,1798.84,0.0,1798.84,2023-03-12 17:57:31
285193,CID00257,,1853.33,0.0,1853.33,2023-03-12 18:03:34
285194,CID00376,,2333.88,0.0,2333.88,2023-03-12 18:03:36
285203,CID00872,,136.17,0.0,136.17,2023-03-12 18:04:45
285204,CID01417,,191.51,0.0,191.51,2023-03-12 18:07:00
285205,CID01266,,3377.6800000000003,0.0,3377.6800000000003,2023-03-12 18:09:41
285215,CID00167,,231.67,0.0,231.67,2023-03-12 18:15:29
285216,CID01790,,4007.01,0.0,4007.01,2023-03-12 18:15:46
285225,CID00637,,3088.81,0.0,3088.81,2023-03-12 18:21:51
285237,CID00407,,2822.4,0.0,2822.4,2023-03-12 18:27:56
285245,CID01920,,733.58,0.0,733.58,2023-03-12 18:34:01
285249,CID00221,,4822.7,0.0,4822.7,2023-03-12 18:40:06
285256,CID00511,,1960.88,0.0,1960.88,2023-03-12 18:46:11
285260,CID00614,,107.08,0.0,107.08,2023-03-12 18:48:25
285261,CID01531,,1788.44,0.0,1788.44,2023-03-12 18:52:16
285268,CID01511,,154.19,0.0,154.19,2023-03-12 18:54:02
285269,CID02032,,61.78,0.0,61.78,2023-03-12 18:54:31
285270,CID01512,,154.19,0.0,154.19,2023-03-12 18:55:09
285271,CID00526,,6334.81,0.0,6334.81,2023-03-12 18:58:21
285282,CID00519,,3041.52,0.0,3041.52,2023-03-12 19:04:26
285292,CID00496,,196.4,0.0,196.4,2023-03-12 19:08:04
285293,CID00527,,3376.46,0.0,3376.46,2023-03-12 19:10:31
285303,CID01628,,494.22,0.0,494.22,2023-03-12 19:15:02
285304,CID01123,,4107.37,0.0,4107.37,2023-03-12 19:16:36
285316,CID00107,,4215.35,0.0,4215.35,2023-03-12 19:22:41
285327,CID01543,,45.3,0.0,45.3,2023-03-12 19:27:32
285328,CID01036,,3154.25,0.0,3154.25,2023-03-12 19:28:46
285339,CID02100,,4709.42,0.0,4709.42,2023-03-12 19:34:51
285352,CID01871,,3523.5,0.0,3523.5,2023-03-12 19:40:56
285359,CID01420,,4061.68,0.0,4061.68,2023-03-12 19:47:01
285375,CID00744,,5067.54,0.0,5067.54,2023-03-12 19:53:06
285386,CID00549,,8732.73,0.0,8732.73,2023-03-12 19:59:11
285399,CID02022,,1799.48,0.0,1799.48,2023-03-12 20:05:16
285405,CID01081,,2912.61,0.0,2912.61,2023-03-12 20:11:21
285417,CID01157,,3147.91,0.0,3147.91,2023-03-12 20:17:26
285428,CID01478,,3319.3,0.0,3319.3,2023-03-12 20:23:31
285438,CID01008,,2644.98,0.0,2644.98,2023-03-12 20:29:36
285450,CID00976,,798.73,0.0,798.73,2023-03-12 20:35:41
285452,CID00912,,6105.54,0.0,6105.54,2023-03-12 20:41:46
285472,CID00453,,3909.42,0.0,3909.42,2023-03-12 20:47:51
285479,CID01961,,1070.81,0.0,1070.81,2023-03-12 20:50:52
285480,CID01751,,4370.42,0.0,4370.42,2023-03-12 20:53:56
285490,CID01832,,40.16,0.0,40.16,2023-03-12 20:54:19
285491,CID00532,,1940.95,0.0,1940.95,2023-03-12 21:00:01
285498,CID00307,,3488.53,0.0,3488.53,2023-03-12 21:06:06
285510,CID00022,,4859.41,0.0,4859.41,2023-03-12 21:12:11
285524,CID01351,,1891.5,0.0,1891.5,2023-03-12 21:18:16
285535,CID01440,,2460.11,0.0,2460.11,2023-03-12 21:24:21
285539,CID01096,,3054.65,0.0,3054.65,2023-03-12 21:30:26
285548,CID01417,,248.14,0.0,248.14,2023-03-12 21:34:37
285549,CID01093,,2217.85,0.0,2217.85,2023-03-12 21:36:31
285559,CID00574,,25.71,0.0,25.71,2023-03-12 21:40:57
285560,CID01885,,3175.91,0.0,3175.91,2023-03-12 21:42:36
285568,CID00543,,2317.67,0.0,2317.67,2023-03-12 21:48:41
285572,CID01378,,2975.7,0.0,2975.7,2023-03-12 21:54:46
285581,CID01832,,40.16,0.0,40.16,2023-03-12 21:55:22
285582,CID00905,,2350.09,0.0,2350.09,2023-03-12 22:00:51
285590,CID01884,,1195.09,0.0,1195.09,2023-03-12 22:06:56
285595,CID01698,,278.24,0.0,278.24,2023-03-12 22:08:42
285596,CID00876,,257.4,0.0,257.4,2023-03-12 22:11:17
285597,CID00458,,169.37,0.0,169.37,2023-03-12 22:11:22
285598,CID01602,,4467.22,0.0,4467.22,2023-03-12 22:13:01
285608,CID01271,,83.14,0.0,83.14,2023-03-12 22:16:38
285609,CID01628,,2970.86,0.0,2970.86,2023-03-12 22:19:06
285618,CID00940,,3731.85,0.0,3731.85,2023-03-12 22:25:11
285624,CID00396,,102.94,0.0,102.94,2023-03-12 22:29:51
285625,CID02022,,2804.6800000000003,0.0,2804.6800000000003,2023-03-12 22:31:16
285634,CID01861,,7.34,0.0,7.34,2023-03-12 22:31:39
285635,CID00468,,83.14,0.0,83.14,2023-03-12 22:32:18
285636,CID01747,,4502.7300000000005,0.0,4502.7300000000005,2023-03-12 22:37:21
285647,CID01741,,3282.17,0.0,3282.17,2023-03-12 22:43:26
285656,CID02119,,257.4,0.0,257.4,2023-03-12 22:48:07
285657,CID01548,,1658.27,0.0,1658.27,2023-03-12 22:49:31
285662,CID02084,,2113.83,0.0,2113.83,2023-03-12 22:55:36
285672,CID01884,,2336.37,0.0,2336.37,2023-03-12 23:01:41
285679,CID00311,,2775.09,0.0,2775.09,2023-03-12 23:07:46
285687,CID01586,,885.9,0.0,885.9,2023-03-12 23:13:51
285694,CID01293,,383.79,0.0,383.79,2023-03-12 23:18:05
285695,CID01543,,135.91,0.0,135.91,2023-03-12 23:19:31
285696,CID00439,,1806.51,0.0,1806.51,2023-03-12 23:19:56
285702,CID01649,,60.23,0.0,60.23,2023-03-12 23:20:24
285703,CID00770,,2505.1,0.0,2505.1,2023-03-12 23:26:01
285712,CID00490,,1217.75,0.0,1217.75,2023-03-12 23:32:06
285720,CID01759,,6513.8,0.0,6513.8,2023-03-12 23:38:11
285733,CID01496,,118.92,0.0,118.92,2023-03-12 23:42:14
285734,CID01403,,3756.35,0.0,3756.35,2023-03-12 23:44:16
285743,CID00552,,3380.02,0.0,3380.02,2023-03-12 23:50:21
285753,CID00285,,4552.38,0.0,4552.38,2023-03-12 23:56:26
285762,CID00265,,3757.62,0.0,3757.62,2023-03-13 00:02:31
285768,CID01247,,59.46,0.0,59.46,2023-03-13 00:03:28
285769,CID00429,,32.18,0.0,32.18,2023-03-13 00:07:48
285770,CID01478,,3870.96,0.0,3870.96,2023-03-13 00:08:36
285778,CID01643,,115.83,0.0,115.83,2023-03-13 00:09:51
285779,CID00936,,4287.4400000000005,0.0,4287.4400000000005,2023-03-13 00:14:41
285786,CID00575,,4198.2300000000005,0.0,4198.2300000000005,2023-03-13 00:20:46
285795,CID00457,,1482.66,0.0,1482.66,2023-03-13 00:25:41
285796,CID01987,,2957.91,0.0,2957.91,2023-03-13 00:26:51
285803,CID01390,,134.37,0.0,134.37,2023-03-13 00:27:21
285804,CID00408,,48.9,0.0,48.9,2023-03-13 00:28:50
285805,CID01137,,1512.35,0.0,1512.35,2023-03-13 00:32:56
285810,CID01792,,51.48,0.0,51.48,2023-03-13 00:36:09
285811,CID00376,,5642.29,0.0,5642.29,2023-03-13 00:39:01
285823,CID01482,,74.08,0.0,74.08,2023-03-13 00:43:09
285824,CID00948,,4617.04,0.0,4617.04,2023-03-13 00:45:06
285837,CID00709,,77.99,0.0,77.99,2023-03-13 00:46:25
285838,CID01747,,3269.57,0.0,3269.57,2023-03-13 00:51:11
285846,CID01843,,3287.96,0.0,3287.96,2023-03-13 00:57:16
285855,CID00494,,2206.7,0.0,2206.7,2023-03-13 01:03:21
285863,CID01947,,3461.21,0.0,3461.21,2023-03-13 01:09:26
285871,CID00106,,4301.04,0.0,4301.04,2023-03-13 01:15:31
285884,CID01417,,134.88,0.0,134.88,2023-03-13 01:16:47
285885,CID00869,,3989.53,0.0,3989.53,2023-03-13 01:21:36
285895,CID02088,,2303.75,0.0,2303.75,2023-03-13 01:27:41
285901,CID01529,,4158.68,0.0,4158.68,2023-03-13 01:33:46
285911,CID01907,,1159.5,0.0,1159.5,2023-03-13 01:39:51
285916,CID00523,,51.48,0.0,51.48,2023-03-13 01:44:14
285917,CID00269,,983.5,0.0,983.5,2023-03-13 01:45:56
285922,CID01172,,3986.79,0.0,3986.79,2023-03-13 01:52:01
285930,CID02084,,4246.24,0.0,4246.24,2023-03-13 01:58:06
285942,CID01715,,5275.54,0.0,5275.54,2023-03-13 02:04:11
285954,CID00791,,3360.63,0.0,3360.63,2023-03-13 02:10:16
285966,CID01987,,1915.39,0.0,1915.39,2023-03-13 02:16:21
285975,CID00527,,5726.0,0.0,5726.0,2023-03-13 02:22:26
285987,CID02088,,1241.73,0.0,1241.73,2023-03-13 02:23:22
285988,CID02063,,406.7,0.0,406.7,2023-03-13 02:28:22
285989,CID01723,,868.28,0.0,868.28,2023-03-13 02:28:31
285993,CID01968,,38.61,0.0,38.61,2023-03-13 02:28:43
285994,CID01074,,1008.02,0.0,1008.02,2023-03-13 02:34:36
286001,CID00532,,196.4,0.0,196.4,2023-03-13 02:35:08
286002,CID01867,,25.2,0.0,25.2,2023-03-13 02:35:23
286003,CID01003,,998.8,0.0,998.8,2023-03-13 02:40:41
286010,CID01735,,154.19,0.0,154.19,2023-03-13 02:43:50
286011,CID00948,,1137.9,0.0,1137.9,2023-03-13 02:46:46
286017,CID01920,,6492.82,0.0,6492.82,2023-03-13 02:52:51
286032,CID00779,,3926.1,0.0,3926.1,2023-03-13 02:58:56
286039,CID01796,,4989.5,0.0,4989.5,2023-03-13 03:05:01
286052,CID00482,,304.77,0.0,304.77,2023-03-13 03:05:33
286053,CID00585,,3008.37,0.0,3008.37,2023-03-13 03:11:06
286064,CID00918,,77.22,0.0,77.22,2023-03-13 03:16:28
286065,CID00533,,2313.19,0.0,2313.19,2023-03-13 03:17:11
286076,CID00583,,6026.04,0.0,6026.04,2023-03-13 03:23:16
286087,CID01607,,42.47,0.0,42.47,2023-03-13 03:23:49
286088,CID00251,,4636.72,0.0,4636.72,2023-03-13 03:29:21
286101,CID02118,,3470.95,0.0,3470.95,2023-03-13 03:35:26
286108,CID01025,,3889.11,0.0,3889.11,2023-03-13 03:41:31
286116,CID01225,,1797.72,0.0,1797.72,2023-03-13 03:47:36
286123,CID00513,,257.4,0.0,257.4,2023-03-13 03:52:08
286124,CID01961,,2864.16,0.0,2864.16,2023-03-13 03:53:41
286130,CID00646,,3024.31,0.0,3024.31,2023-03-13 03:59:46
286139,CID00086,,3327.98,0.0,3327.98,2023-03-13 04:05:51
286148,CID00285,,19.33,0.0,19.33,2023-03-13 04:06:59
286149,CID00125,,1476.94,0.0,1476.94,2023-03-13 04:11:56
286155,CID00861,,8123.55,0.0,8123.55,2023-03-13 04:18:01
286166,CID01253,,3468.02,0.0,3468.02,2023-03-13 04:24:06
286175,CID00664,,2262.75,0.0,2262.75,2023-03-13 04:30:11
286185,CID00821,,1081.11,0.0,1081.11,2023-03-13 04:32:18
286186,CID00997,,3463.31,0.0,3463.31,2023-03-13 04:36:16
286197,CID01074,,3859.86,0.0,3859.86,2023-03-13 04:42:21
286203,CID01826,,128.7,0.0,128.7,2023-03-13 04:46:58
286204,CID00257,,2843.88,0.0,2843.88,2023-03-13 04:48:26
286214,CID00857,,4520.9800000000005,0.0,4520.9800000000005,2023-03-13 04:54:31
286221,CID00067,,27.0,0.0,27.0,2023-03-13 04:57:27
286222,CID01252,,3344.19,0.0,3344.19,2023-03-13 05:00:36
286232,CID01402,,5347.39,0.0,5347.39,2023-03-13 05:06:41
286240,CID00226,,4033.52,0.0,4033.52,2023-03-13 05:12:46
286248,CID00311,,1960.9,0.0,1960.9,2023-03-13 05:18:51
286257,CID02018,,33.44,0.0,33.44,2023-03-13 05:19:45
286258,CID00223,,73.1,0.0,73.1,2023-03-13 05:21:57
286259,CID01206,,2413.48,0.0,2413.48,2023-03-13 05:24:56
286265,CID01741,,3887.68,0.0,3887.68,2023-03-13 05:31:01
286279,CID02018,,43.76,0.0,43.76,2023-03-13 05:33:58
286280,CID00567,,2172.49,0.0,2172.49,2023-03-13 05:37:06
286291,CID01982,,5876.76,0.0,5876.76,2023-03-13 05:43:11
286309,CID00091,,784.5,0.0,784.5,2023-03-13 05:49:16
286314,CID00762,,3918.95,0.0,3918.95,2023-03-13 05:55:21
286324,CID00006,,2498.23,0.0,2498.23,2023-03-13 06:01:26
286333,CID01052,,134.37,0.0,134.37,2023-03-13 06:03:42
286334,CID00042,,494.22,0.0,494.22,2023-03-13 06:04:44
286335,CID00467,,5713.3,0.0,5713.3,2023-03-13 06:07:31
286346,CID00654,,5862.51,0.0,5862.51,2023-03-13 06:13:36
286358,CID00961,,4357.16,0.0,4357.16,2023-03-13 06:19:41
286368,CID00376,,2005.16,0.0,2005.16,2023-03-13 06:25:46
286377,CID01961,,669.26,0.0,669.26,2023-03-13 06:29:41
286378,CID00180,,3420.06,0.0,3420.06,2023-03-13 06:31:51
286390,CID01018,,30.37,0.0,30.37,2023-03-13 06:32:24
286391,CID02060,,4397.81,0.0,4397.81,2023-03-13 06:37:56
286405,CID01045,,5603.99,0.0,5603.99,2023-03-13 06:44:01
286414,CID01181,,939.02,0.0,939.02,2023-03-13 06:44:24
286415,CID01171,,5542.32,0.0,5542.32,2023-03-13 06:50:06
286423,CID00714,,51.43,0.0,51.43,2023-03-13 06:52:21
286424,CID01378,,3725.7,0.0,3725.7,2023-03-13 06:56:11
286436,CID00646,,153.06,0.0,153.06,2023-03-13 06:58:31
286437,CID00586,,3570.15,0.0,3570.15,2023-03-13 07:02:16
286447,CID01796,,2704.7,0.0,2704.7,2023-03-13 07:08:21
286459,CID00132,,1166.99,0.0,1166.99,2023-03-13 07:14:26
286464,CID00030,,4321.46,0.0,4321.46,2023-03-13 07:20:31
286471,CID01920,,2464.12,0.0,2464.12,2023-03-13 07:26:36
286478,CID01253,,4523.6900000000005,0.0,4523.6900000000005,2023-03-13 07:32:41
286489,CID00107,,5858.71,0.0,5858.71,2023-03-13 07:38:46
286502,CID01671,,96.01,0.0,96.01,2023-03-13 07:40:38
286503,CID00639,,4719.38,0.0,4719.38,2023-03-13 07:44:51
286517,CID00125,,1762.6999999999998,0.0,1762.6999999999998,2023-03-13 07:50:56
286523,CID01747,,5067.49,0.0,5067.49,2023-03-13 07:57:01
286534,CID01407,,689.85,0.0,689.85,2023-03-13 08:00:28
286535,CID01380,,5346.08,0.0,5346.08,2023-03-13 08:03:06
286546,CID00641,,1328.22,0.0,1328.22,2023-03-13 08:05:01
286547,CID01191,,6774.58,0.0,6774.58,2023-03-13 08:09:11
286557,CID01033,,97.81,0.0,97.81,2023-03-13 08:10:53
286558,CID00110,,33.46,0.0,33.46,2023-03-13 08:12:28
286559,CID01947,,2410.86,0.0,2410.86,2023-03-13 08:15:16
286565,CID02082,,180.18,0.0,180.18,2023-03-13 08:16:30
286566,CID00031,,3592.3,0.0,3592.3,2023-03-13 08:21:21
286575,CID00238,,383.79,0.0,383.79,2023-03-13 08:22:47
286576,CID00248,,5793.87,0.0,5793.87,2023-03-13 08:27:26
286589,CID00836,,6172.71,0.0,6172.71,2023-03-13 08:33:31
286600,CID01646,,972.48,0.0,972.48,2023-03-13 08:39:36
286606,CID00679,,82.89,0.0,82.89,2023-03-13 08:44:54
286607,CID00875,,5530.15,0.0,5530.15,2023-03-13 08:45:41
286617,CID01093,,1984.36,0.0,1984.36,2023-03-13 08:51:46
286623,CID00679,,1728.62,0.0,1728.62,2023-03-13 08:53:27
286624,CID01623,,2109.07,0.0,2109.07,2023-03-13 08:57:51
286630,CID00567,,2507.92,0.0,2507.92,2023-03-13 09:03:56
286637,CID00289,,102.96,0.0,102.96,2023-03-13 09:04:23
286638,CID01056,,157.23,0.0,157.23,2023-03-13 09:07:33
286639,CID01396,,1922.52,0.0,1922.52,2023-03-13 09:10:01
286643,CID00936,,1281.44,0.0,1281.44,2023-03-13 09:16:06
286649,CID00100,,450.46,0.0,450.46,2023-03-13 09:21:15
286650,CID00880,,2656.41,0.0,2656.41,2023-03-13 09:22:11
286657,CID00641,,1328.22,0.0,1328.22,2023-03-13 09:24:09
286658,CID01696,,97.81,0.0,97.81,2023-03-13 09:24:17
286659,CID02160,,4565.6900000000005,0.0,4565.6900000000005,2023-03-13 09:28:16
286666,CID00909,,2734.09,0.0,2734.09,2023-03-13 09:34:21
286674,CID01254,,4169.22,0.0,4169.22,2023-03-13 09:40:26
286684,CID00890,,660.58,0.0,660.58,2023-03-13 09:41:50
286685,CID01061,,2607.9,0.0,2607.9,2023-03-13 09:46:31
286697,CID00512,,51.48,0.0,51.48,2023-03-13 09:52:23
286698,CID01277,,997.0,0.0,997.0,2023-03-13 09:52:36
286703,CID01407,,234.76,0.0,234.76,2023-03-13 09:52:53
286704,CID00918,,1479.45,0.0,1479.45,2023-03-13 09:58:41
286708,CID01109,,1511.29,0.0,1511.29,2023-03-13 10:04:46
286714,CID00349,,3847.47,0.0,3847.47,2023-03-13 10:10:51
286724,CID00549,,4651.81,0.0,4651.81,2023-03-13 10:16:56
286731,CID00382,,15.44,0.0,15.44,2023-03-13 10:17:56
286732,CID01417,,180.18,0.0,180.18,2023-03-13 10:18:28
286733,CID00984,,179.93,0.0,179.93,2023-03-13 10:21:40
286734,CID01412,,2164.11,0.0,2164.11,2023-03-13 10:23:01
286743,CID00311,,7022.13,0.0,7022.13,2023-03-13 10:29:06
286754,CID01180,,2962.75,0.0,2962.75,2023-03-13 10:35:11
286762,CID01941,,52.4,0.0,52.4,2023-03-13 10:38:53
286763,CID00938,,4601.63,0.0,4601.63,2023-03-13 10:41:16
286772,CID00462,,2642.18,0.0,2642.18,2023-03-13 10:47:21
286781,CID01000,,33.46,0.0,33.46,2023-03-13 10:50:04
286782,CID00051,,3633.46,0.0,3633.46,2023-03-13 10:53:26
286795,CID01320,,7170.84,0.0,7170.84,2023-03-13 10:59:31
286807,CID01206,,5135.76,0.0,5135.76,2023-03-13 11:05:36
286820,CID00436,,3709.61,0.0,3709.61,2023-03-13 11:11:41
286826,CID01899,,1874.71,0.0,1874.71,2023-03-13 11:17:46
286835,CID01695,,101.31,0.0,101.31,2023-03-13 11:21:37
286836,CID00575,,3786.49,0.0,3786.49,2023-03-13 11:23:51
286847,CID02060,,2928.01,0.0,2928.01,2023-03-13 11:29:56
286857,CID01991,,3996.91,0.0,3996.91,2023-03-13 11:36:01
286871,CID01074,,101.31,0.0,101.31,2023-03-13 11:36:19
286872,CID00964,,1435.35,0.0,1435.35,2023-03-13 11:42:06
286879,CID00225,,1816.1,0.0,1816.1,2023-03-13 11:48:11
286885,CID00435,,2231.26,0.0,2231.26,2023-03-13 11:54:16
286890,CID01822,,4138.98,0.0,4138.98,2023-03-13 12:00:21
286901,CID00552,,295.14,0.0,295.14,2023-03-13 12:00:54
286902,CID00260,,2098.29,0.0,2098.29,2023-03-13 12:06:26
286910,CID00086,,2913.65,0.0,2913.65,2023-03-13 12:12:31
286914,CID01567,,2144.56,0.0,2144.56,2023-03-13 12:18:36
286927,CID00468,,51.22,0.0,51.22,2023-03-13 12:22:23
286928,CID01646,,1723.13,0.0,1723.13,2023-03-13 12:24:41
286934,CID00326,,10555.08,0.0,10555.08,2023-03-13 12:30:46
286951,CID00481,,3599.35,0.0,3599.35,2023-03-13 12:36:51
286964,CID01662,,4062.92,0.0,4062.92,2023-03-13 12:42:56
286979,CID00285,,766.6,0.0,766.6,2023-03-13 12:49:01
286983,CID00289,,473.62,0.0,473.62,2023-03-13 12:51:11
286984,CID01881,,9555.24,0.0,9555.24,2023-03-13 12:55:06
286997,CID00901,,6840.45,0.0,6840.45,2023-03-13 13:01:11
287009,CID01793,,1227.87,0.0,1227.87,2023-03-13 13:07:16
287016,CID01235,,2443.56,0.0,2443.56,2023-03-13 13:13:21
287023,CID01184,,2215.66,0.0,2215.66,2023-03-13 13:19:26
287028,CID01961,,741.33,0.0,741.33,2023-03-13 13:24:53
287029,CID01599,,4893.21,0.0,4893.21,2023-03-13 13:25:31
287042,CID00425,,1692.71,0.0,1692.71,2023-03-13 13:31:36
287054,CID00375,,1702.02,0.0,1702.02,2023-03-13 13:37:41
287062,CID01785,,2.73,0.0,2.73,2023-03-13 13:40:53
287063,CID00522,,4475.21,0.0,4475.21,2023-03-13 13:43:46
287075,CID00709,,5833.4,0.0,5833.4,2023-03-13 13:49:51
287087,CID00980,,56.63,0.0,56.63,2023-03-13 13:52:09
287088,CID01741,,2907.4700000000003,0.0,2907.4700000000003,2023-03-13 13:55:56
287097,CID02148,,2351.75,0.0,2351.75,2023-03-13 14:02:01
287107,CID01416,,2750.45,0.0,2750.45,2023-03-13 14:08:06
287116,CID01758,,1711.9599999999998,0.0,1711.9599999999998,2023-03-13 14:14:11
287123,CID00948,,2276.97,0.0,2276.97,2023-03-13 14:20:16
287135,CID01792,,51.48,0.0,51.48,2023-03-13 14:23:05
287136,CID01254,,2328.13,0.0,2328.13,2023-03-13 14:26:21
287145,CID01869,,1626.61,0.0,1626.61,2023-03-13 14:32:26
287153,CID01607,,44.53,0.0,44.53,2023-03-13 14:36:54
287154,CID02020,,1752.05,0.0,1752.05,2023-03-13 14:38:31
287159,CID02160,,1987.46,0.0,1987.46,2023-03-13 14:44:36
287167,CID01271,,83.14,0.0,83.14,2023-03-13 14:47:39
287168,CID00527,,2071.13,0.0,2071.13,2023-03-13 14:50:41
287174,CID00547,,1328.22,0.0,1328.22,2023-03-13 14:54:50
287175,CID01478,,3136.47,0.0,3136.47,2023-03-13 14:56:46
287183,CID01658,,1037.35,0.0,1037.35,2023-03-13 14:59:43
287184,CID00648,,4100.67,0.0,4100.67,2023-03-13 15:02:51
287195,CID02160,,3496.52,0.0,3496.52,2023-03-13 15:08:56
287206,CID00806,,5594.82,0.0,5594.82,2023-03-13 15:15:01
287214,CID00572,,338.06,0.0,338.06,2023-03-13 15:21:06
287217,CID00196,,45.82,0.0,45.82,2023-03-13 15:23:15
287218,CID01214,,74.6,0.0,74.6,2023-03-13 15:26:26
287219,CID00248,,2546.33,0.0,2546.33,2023-03-13 15:27:11
287230,CID00607,,4411.68,0.0,4411.68,2023-03-13 15:33:16
287243,CID01990,,3922.06,0.0,3922.06,2023-03-13 15:39:21
287250,CID00692,,4541.0,0.0,4541.0,2023-03-13 15:45:26
287261,CID01276,,1482.66,0.0,1482.66,2023-03-13 15:47:12
287262,CID00311,,1438.13,0.0,1438.13,2023-03-13 15:51:31
287270,CID00099,,4767.68,0.0,4767.68,2023-03-13 15:57:36
287278,CID02150,,183.02,0.0,183.02,2023-03-13 16:02:12
287279,CID02160,,2578.45,0.0,2578.45,2023-03-13 16:03:41
287286,CID00341,,1418.93,0.0,1418.93,2023-03-13 16:09:46
287293,CID00225,,4290.9,0.0,4290.9,2023-03-13 16:15:51
287301,CID00709,,315.58,0.0,315.58,2023-03-13 16:17:38
287302,CID02114,,2762.52,0.0,2762.52,2023-03-13 16:21:56
287311,CID01253,,316.1,0.0,316.1,2023-03-13 16:26:14
287312,CID01747,,2982.53,0.0,2982.53,2023-03-13 16:28:01
287317,CID00913,,28.31,0.0,28.31,2023-03-13 16:37:55
287318,CID01254,,2509.65,0.0,2509.65,2023-03-13 16:40:11
287326,CID02030,,7064.39,0.0,7064.39,2023-03-13 16:46:16
287335,CID01511,,170.66,0.0,170.66,2023-03-13 16:51:35
287336,CID00607,,2903.46,0.0,2903.46,2023-03-13 16:52:21
287346,CID01093,,2949.16,0.0,2949.16,2023-03-13 16:58:26
287352,CID01093,,2673.15,0.0,2673.15,2023-03-13 17:04:31
287359,CID01741,,3385.62,0.0,3385.62,2023-03-13 17:10:36
287366,CID01961,,2864.75,0.0,2864.75,2023-03-13 17:16:41
287374,CID00223,,73.36,0.0,73.36,2023-03-13 17:18:40
287375,CID02130,,3216.9100000000003,0.0,3216.9100000000003,2023-03-13 17:22:46
287382,CID00641,,1935.7,0.0,1935.7,2023-03-13 17:25:13
287383,CID00339,,1678.0,0.0,1678.0,2023-03-13 17:28:51
287387,CID01432,,1685.94,0.0,1685.94,2023-03-13 17:34:56
287394,CID00132,,4059.15,0.0,4059.15,2023-03-13 17:41:01
287405,CID01093,,4251.32,0.0,4251.32,2023-03-13 17:47:06
287416,CID00590,,1774.17,0.0,1774.17,2023-03-13 17:53:11
287423,CID02119,,192.75,0.0,192.75,2023-03-13 17:57:44
287424,CID01263,,2029.45,0.0,2029.45,2023-03-13 17:59:16
287431,CID00063,,1822.93,0.0,1822.93,2023-03-13 18:05:21
287438,CID00285,,15.16,0.0,15.16,2023-03-13 18:07:50
287439,CID00023,,7076.2,0.0,7076.2,2023-03-13 18:11:26
287449,CID00552,,4705.43,0.0,4705.43,2023-03-13 18:17:31
287457,CID01235,,2791.15,0.0,2791.15,2023-03-13 18:23:36
287469,CID01747,,2297.62,0.0,2297.62,2023-03-13 18:29:41
287476,CID00651,,3512.0,0.0,3512.0,2023-03-13 18:35:46
287483,CID00481,,2102.36,0.0,2102.36,2023-03-13 18:41:51
